ID,Title,URL,Content,Date,Type,PDF URL,Embedded,,,,,,,,Firebase Upload,Firebase Storage Upload,,Firebase Meta Data Upload,Firebase Storage Upload
433121,Together for 2022 &#8211; Workshop,https://businessfightspoverty.org/together-for-2022-workshop,"Our workshop explored &#8220;How do we increase the resilience to shocks of the livelihoods of those most vulnerable during 2022?&#8221;. Participants discussed the importance of agility, collaboration, and access to finance in building resilience for vulnerable groups, such as smallholder farmers and entrepreneurs in developing countries. By supporting local businesses and fostering sustainable practices, we can improve the resilience of our global economic system. Hosted during our Together for 2022 Summit.",2022-01-17 00:00:00,Insights,https://drive.google.com/file/d/1F1ayP5bvcYPK1xuUEyfGnWrvPQxJRveC/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
417069,Together for 2022 Workshop &#8211; Partnerships,https://businessfightspoverty.org/together-for-2022-workshop-partnerships,"Our workshop explored &#8220;How do we transfer the learning of rapid collaboration for transformational change, learnt during the pandemic, to the challenges ahead?&#8221; Participants emphasised the importance of agility, adaptability, and a focus on core values such as human rights and positive social impact. Inclusion of vulnerable voices in decision-making processes and fostering a collaborative mindset will ensure transformational change in addressing future challenges. Hosted during our Together for 2022 Summit.",2022-01-17 00:00:00,Insights,https://drive.google.com/file/d/1EFuYBjxwOjpW8dXcO62aTwbl4Z-kflh7/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415981,Together for 2022 Workshop &#8211; Livelihoods,https://businessfightspoverty.org/together-for-2022-workshop-livelihoods,"Our workshop explored &#8220;How do we increase the resilience to shocks of the livelihoods of those most vulnerable during 2022?&#8221;. Participants discussed the importance of agility, collaboration, and access to finance in building resilience for vulnerable groups, such as smallholder farmers and entrepreneurs in developing countries. By supporting local businesses and fostering sustainable practices, we can improve the resilience of our global economic system. Hosted during our Together for 2022 Summit.",2022-01-17 00:00:00,Insights,https://drive.google.com/file/d/1F1ayP5bvcYPK1xuUEyfGnWrvPQxJRveC/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415967,Climate Justice 2021 &#8211; Day 3 Webinar 2,https://businessfightspoverty.org/climate-justice-2021-day-3-webinar-2,"In our webinar &#8220;Skills &#038; Innovation for a Sustainable Future,&#8221; hosted with Pearson, panellists discussed the importance of connecting people to nature for effective climate actions, the role of people in successful green startups, and how companies can guarantee lifelong education for their employees. Our speakers touched on topics related to education, skills development, and amplifying people&#8217;s voices. Hosted with Pearson during our Climate Justice 2021 Summit.",2021-11-05 00:00:00,Insights,https://drive.google.com/file/d/11qWOJDPcoPZ9SCc-uMmVWp9PXamU-Gq0/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415965,Climate Justice 2021 &#8211; Day 3 Webinar 1,https://businessfightspoverty.org/climate-justice-2021-day-3-webinar-1,"In our webinar &#8220;Global Youth Perspectives on Scaling an Inclusive Green Economy,&#8221; panellists discussed the importance of attracting young people to agriculture, the essential role of inclusion in addressing climate issues, and the contributions of local communities in advancing climate change solutions. Speakers touched on the significance of companies supporting youth climate actions and the role of young people in promoting resilience. Hosted during our Climate Justice 2021 Summit.",2021-11-05 00:00:00,Insights,https://drive.google.com/file/d/1xhul_JCp_yflM0QbzX3MaaH67WEeLHbd/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415963,Climate Justice 2021 &#8211; Day 2 Webinar 2,https://businessfightspoverty.org/climate-justice-2021-day-2-webinar-2,"Our webinar explored &#8220;Women and the Net Zero Economy: Business Opportunities and Challenges in Supply Chains,&#8221; discussing the role of companies in promoting gender equality, the business case for gender equality, and the importance of partnerships for climate justice goals. Speakers touched on tackling gender issues and building win-win scenarios for companies and stakeholders. Hosted with Work and Opportunities for Women (WOW) / UK Foreign, Commonwealth and Development Office during our Climate Justice 2021 Summit.",2021-11-04 00:00:00,Insights,https://drive.google.com/file/d/1v4h6rY5t8qDLwoHLj1iHRdYwwzSm4mD0/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415961,Climate Justice 2021 &#8211; Day 2 Webinar 1,https://businessfightspoverty.org/climate-justice-2021-day-2-webinar-1,"Our live panel from COP27 explored &#8220;Empowering Women Through a Just Transition,&#8221; discussing gender equality in the energy sector, the importance of listening to women, and gender lens investing as a climate justice ally. Speakers covered key actions for a just transition, embedding gender equality in the climate agenda, and supporting women entrepreneurs. Hosted with Harvard Kennedy School Corporate Responsibility Initiative and Green Girls Organisation during our Climate Justice 2021 Summit.",2021-11-04 00:00:00,Insights,https://drive.google.com/file/d/1lMO7_qe-3fVAFWKOrOubI3CA0Oi9Xqt7/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415959,Climate Justice 2021 &#8211; Day 1 Webinar 2,https://businessfightspoverty.org/climate-justice-2021-day-1-webinar-2,"Our webinar explored &#8220;Connecting Investment, Climate Action and Social Justice&#8221; and discussed climate insurance for smallholder farmers, enabling resilience through investments, and mobilising investors for climate initiatives. Speakers covered mitigation, adaptation, and the integration of SDGs, along with steps for governments and companies to attract climate-focused investors. Hosted with Schroders during our Climate Justice 2021 Summit.",2021-11-03 00:00:00,Insights,https://drive.google.com/file/d/1eZmq6Axhpz4Co0YY7HgDpx8JTeMHQx0O/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415957,Climate Justice 2021 &#8211; Day 1 Webinar 1,https://businessfightspoverty.org/climate-justice-2021-day-1-webinar-1,"Our webinar explored &#8220;How do Businesses Put People at the Heart of Climate Action?&#8221; and discussed the significance of climate justice, benefits of corporate climate action, and the importance of inclusive communication. Speakers emphasised social and environmental integration, ambitious climate agendas, and participatory approaches. Hosted with Mars Inc during our Climate Justice 2021 Summit.",2021-11-03 00:00:00,Insights,https://drive.google.com/file/d/1UIZUv6rczTEjq9TIscx5U_CEB3NjQged/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415955,GG2021 &#8211; Day 5 Webinar 2,https://businessfightspoverty.org/gg2021-day-5-webinar-2,"Our webinar explored &#8220;Building Skills for a Sustainable Future: From Learning to Action&#8221; and discussed why education is a powerful driver of change, how sustainability can be an integral part of learning, and the importance of partnerships in delivering learning opportunities. Speakers touched on topics related to technology, inclusion, and the role of companies in fostering sustainable outcomes via training initiatives. Hosted with Pearson during our Global Goals 2021 Summit.",2021-09-24 00:00:00,Insights,https://drive.google.com/file/d/1b7tE5H4L7NKMR4BytzElxF_8QbaSZNJO/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415953,GG2021 &#8211; Day 5 Webinar 1,https://businessfightspoverty.org/gg2021-day-5-webinar-1,"Our webinar explored &#8220;Vaccine Literacy and Access: The Role of Business Partnerships&#8221; and discussed how businesses can be strong advocates for vaccine uptake, key actions companies can take to fight COVID-19, and the importance of partnerships for delivering immediate support in times of crisis. Speakers touched on challenges around vaccination campaigns and how companies can use their reach, resources, and collaborative initiatives to promote vaccine literacy. Hosted with Business Partners to CONVINCE during our Global Goals 2021 Summit.",2021-09-24 00:00:00,Insights,https://drive.google.com/file/d/1trI7HVCEXMFYxiegTSb5P8m_Ai-3vxEo/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415951,GG2021 &#8211; Day 4 Webinar 2,https://businessfightspoverty.org/gg2021-day-4-webinar-2,"Our webinar explored &#8220;Women and the Net Zero Economy: Business Opportunities and Challenges in Supply Chains&#8221; and discussed the crucial role of women in climate resilience solutions, the importance of partnerships for promoting equality and sustainability, and the potential for structural change. Speakers touched on inclusivity, advocacy, and training programmes for women, as well as the role of companies in fostering cooperation. Hosted with Work and Opportunities for Women and the UK Foreign, Commonwealth and Development Office during our Global Goals 2021 Summit.",2021-09-23 00:00:00,Insights,https://drive.google.com/file/d/1L5LPPAyNUjLgKW6E84JYwJonlZEAOqOw/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415949,GG2021 &#8211; Day 4 Webinar 1,https://businessfightspoverty.org/gg2021-day-4-webinar-1,"Our webinar explored &#8220;Business Partnerships Tackling Climate Change&#8221; and discussed why businesses are essential players in combating climate change, how partnerships improve resilience, and the importance of inclusion and cooperation in rebuilding better. Speakers touched on sustainability standards, zero-carbon targets, and the role of companies in enhancing resilience throughout supply chains. Hosted with Business Partnerships for Global Goals and the UK Foreign, Commonwealth and Development Office during our Global Goals 2021 Summit.",2021-09-23 00:00:00,Insights,https://drive.google.com/file/d/1qtJCV8yfP25GXt3KlIF7Jyhj7hqJ0xoW/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415947,GG2021 &#8211; Day 3 Webinar 2,https://businessfightspoverty.org/gg2021-day-3-webinar-2,"Our webinar explored &#8220;Unleashing the Potential of Youth Enterprise&#8221; and discussed how supporting young entrepreneurs contributes to rebuilding better, mechanisms for companies to help young people thrive, and how youth entrepreneurship leads to positive structural changes. Speakers also highlighted the links between inclusion and innovation, and the roles of companies in providing digital tools, training, and mentorship opportunities to young entrepreneurs. Hosted with Youth Business International during our Global Goals 2021 Summit.",2021-09-22 00:00:00,Insights,https://drive.google.com/file/d/1zai0xsHypQATGtGfe3vXOH7TLvxmHs6K/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415945,GG2021 &#8211; Day 3 Webinar 1,https://businessfightspoverty.org/gg2021-day-3-webinar-1,"Our webinar explored &#8220;Business and Agricultural Transformation&#8221; and discussed how multi-stakeholder collaborations empower smallholder farmers, the importance of tackling gender inequality in the agri-food sector, and companies&#8217; roles in engaging stakeholders in sustainable, resilient solutions. Speakers also addressed private-public partnerships in fighting rural poverty and supporting smaller partners in supply chains. Hosted with Mars during our Global Goals 2021 Summit.",2021-09-22 00:00:00,Insights,https://drive.google.com/file/d/1HWS9TvXvwiOV7uu8Ct7bgWJwd_JdKmF3/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415943,GG2021 &#8211; Day 2 Webinar 2,https://businessfightspoverty.org/gg2021-day-2-webinar-2,"Our webinar explored &#8220;Harnessing Digital to Drive Inclusive Economic Opportunity&#8221; and discussed the various meanings of digital transformation, how digitalisation can enhance social inclusion, and the importance of including people in the digital economy. Panellists also addressed the digital divide and companies&#8217; roles in combating inequalities in the digital world. Hosted with Walmart during our Global Goals 2021 Summit.",2021-09-21 00:00:00,Insights,https://drive.google.com/file/d/1TpRsDPkPqzVCtqyKwp9p-RGDD1Xa_RC4/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415941,GG2021 &#8211; Day 2 Webinar 1,https://businessfightspoverty.org/gg2021-day-2-webinar-1,"Our webinar explored &#8220;Business and the Care Economy&#8221; and discussed the challenges of tackling unpaid domestic and care work, investment opportunities in the care economy, and knowledge gaps hindering key transformations. Panellists also addressed informality, companies&#8217; roles in fostering economic inclusion, encouraging changes in social norms, and sharing best practices. Hosted with IDRC during our Global Goals 2021 Summit.",2021-09-21 00:00:00,Insights,https://drive.google.com/file/d/1YccaawaowcFDIMr7kTk0-qthtwgWn4Z0/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415939,GG2021 &#8211; Day 1 Masterclass,https://businessfightspoverty.org/gg2021-day-1-masterclass,Our masterclass explored &#8220;Embedding Purpose into Brands to Deliver the SDGs&#8221; and featured leading practitioners sharing advice on why businesses should embed purpose into their brands and how to do so. The session also discussed leveraging corporate and consumer-facing brands to drive positive change in support of the Sustainable Development Goals (SDGs). Hosted with AB InBev during our Global Goals 2021 Summit.,2021-09-20 00:00:00,Insights,https://drive.google.com/file/d/1UKHWuOgEXLgfmbpU15STP5fnE8stpP89/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415937,GG2021 &#8211; Day 1 Webinar 1,https://businessfightspoverty.org/gg2021-day-1-webinar-1,"Our webinar explored &#8220;Business Leadership for the SDGs&#8221; and discussed the role companies play in achieving the Sustainable Development Goals, supporting small and micro enterprises, and delivering structural change to local communities. Topics included climate change, digital equity, innovation, and fostering a more inclusive economic model. Hosted with Harvard Kennedy School Corporate Responsibility Initiative during our Global Goals 2021 Summit.",2021-09-20 00:00:00,Insights,https://drive.google.com/file/d/1DI0tm1dzxOagWmIo3oqLuPfKTaMcMuo2/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415979,Partnerships 2021 &#8211; Written Discussion,https://businessfightspoverty.org/partnerships-2021-written-discussion,"Our Written Discussion explored &#8220;Business Partnerships as a Force for Good: A Tool for Rapid Collaboration?&#8221; and examined the response of partnerships to crises, challenges and opportunities of cross-sector collaborations, and the significance of building back better. Participants emphasised the need for flexibility, agility, and resilience within partnerships to tackle diverse problems and prevent future shocks. Hosted during our Partnerships 2021 Summit.",2021-05-26 00:00:00,Insights,https://drive.google.com/file/d/1npMRh384GC4uaQ5bAkfetbP_uXDFkcO0/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415977,Partnerships 2021 &#8211; Fireside Chats,https://businessfightspoverty.org/partnerships-2021-fireside-chats,"Our Fireside Chats explored &#8220;The Power of Multi-Party Partnerships for Supporting Vulnerable People&#8221; and discussed enhancing supply chain resilience, empowering women, and the role of governments in fostering resilience. Speakers highlighted the importance of collaboration, long-term relationships, and regulatory frameworks. Examples of successful partnerships, such as the Vulnerable Supply Chains Facility (VSCF), were also shared. Hosted during our Partnerships 2021 Summit.",2021-05-26 00:00:00,Insights,https://drive.google.com/file/d/1mriNyynDubhOkr9TICx9L6uep3IsLf86/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415975,Partnerships 2021 &#8211; Webinar,https://businessfightspoverty.org/partnerships-2021-webinar,"Our webinar explored &#8220;Business Partnerships as a Force for Good: Building Back Better from the Pandemic&#8221; and highlighted the importance of cross-sector collaborations, environmental, social, and governance indicators. Discussions emphasised how partnerships drive structural change, improve companies&#8217; performances, and foster innovation for rebuilding better. Hosted during our Partnerships 2021 Summit.",2021-05-26 00:00:00,Insights,https://drive.google.com/file/d/1wwSne537g3ZWwCzyAvARWc9IoHJucuDX/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
424342,GS2021 &#8211; Forum 2,https://businessfightspoverty.org/gs2021-forum-2,"Our Online Written Discussion &#8220;Enhancing the Livelihoods of &#8216;Hidden Women&#8217; in Global Smallholder Value Chains,&#8221; focused on how companies and partnerships can significantly improve the lives of women smallholder farmers. Participants stressed the importance of initiatives that actively listen to and involve local communities. The discussion covered issues such as gender inequality, discriminatory social norms, and the benefits of employing bottom-up approaches in cross-sector collaborations. Participants highlighted the potential advantages of well-designed partnerships that are responsive to the specific needs and challenges faced by women in agriculture. Hosted with Oxfam and Unilever during our Global Summit 2021.",2021-05-03 12:28:46,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS2021-Forum-2-Oxfam-and-Unilever.pdf,✅,,,,,,,,uploaded,uploaded,,,
424341,GS2021 &#8211; Forum 1,https://businessfightspoverty.org/gs2021-forum-1,Our Online Written Discussion covered &#8220;Embedding Climate and Social Innovation into Business.&#8221; Panelists explored the integral connection between a company&#8217;s purpose and its capacity for social innovation. The forum discussed the challenges businesses encounter when incorporating social innovation into their core strategies and emphasised the critical role of partnerships in uniting social and climate innovations. Hosted during our Global Summit 2021.,2021-05-03 12:12:23,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS2021-Forum-1Embedding-Climate-and-Social-Innovation-into-Business.pdf,✅,,,,,,,,uploaded,uploaded,,,
424340,GS2021 &#8211; Webinar 7,https://businessfightspoverty.org/gs2021-webinar-7,"Our webinar explored the &#8220;Business Partnerships to Strengthen Food Systems,&#8221; delving into the essential components of successful partnerships and the role of these collaborations in enhancing supply chain resilience against crises. Participants emphasised the necessity of cross-sector collaborations to effect systemic changes in food systems. They discussed the significance of involving smallholder farmers in decision-making processes, the impact of COVID-19 on supply chains, and how partnerships can extend the reach of advocacy efforts to create more inclusive and sustainable food systems. Hosted with Cargill during our Global Summit 2021.",2021-05-03 12:00:13,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS2021-Webinar-7-Cargill.pdf,✅,,,,,,,,uploaded,uploaded,,,
424339,GS2021 &#8211; Webinar 6,https://businessfightspoverty.org/gs2021-webinar-6,"Our webinar explored &#8220;Tackling the Pandemic—From Rapid Response to Prevention&#8221; focused on the critical importance of partnerships in responding swiftly to crises. The panelists emphasised why cross-sector collaborations are essential for effective change and discussed strategies to prevent future shocks. They covered key elements that make partnerships successful, the challenges and opportunities presented by collaborative initiatives, and the importance of building resilience within organisations and communities to better handle emergent global challenges. Hosted with Crown Agents and Mars Inc during our Global Summit 2021.",2021-05-03 10:55:57,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS2021-Webinar-6-Crown-Agents-and-Mars-Inc.pdf,✅,,,,,,,,uploaded,uploaded,,,
424338,GS2021 &#8211; Webinar 5,https://businessfightspoverty.org/insight/gs2021-webinar-5/,"Our webinar explored &#8220;Business and Climate Justice&#8221;. Participants discussed what a global approach to climate justice entails, exploring the connections between climate-related disasters and poverty. The webinar also outlined strategies for a just transition that includes everyone in sustainability efforts, aiming to create a more inclusive and comprehensive approach to tackling climate change. Hosted during our Global Summit 2021.",2021-05-03 10:51:10,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS2021-Webinar-5-Business-and-Climate-Justice.pdf,✅,,,,,,,,uploaded,uploaded,,,
424337,GS2021 &#8211; Webinar 4,https://businessfightspoverty.org/insight/gs2021-webinar-4/,"Our webinar explored &#8220;The Business and Societal Case for Living Wages&#8221;. The participants explored how living wages are integral to rebuilding a better, more equitable society and emphasised the role of collective action in ensuring these wages are implemented. They discussed the broad benefits of living wages, including the connection between low pay and human rights violations, and highlighted how cross-sector partnerships can be pivotal in effectively implementing living wage policies. Hosted during our Global Summit 2021.",2021-05-03 10:46:48,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS2021-Webinar-4-The-Business-and-Societal-Case-for-Living-Wages.pdf,✅,,,,,,,,uploaded,uploaded,,,
424336,GS2021 &#8211; Webinar 3,https://businessfightspoverty.org/gs2021-webinar-3,"Our webinar explored &#8220;Women and eCommerce in Africa&#8221;. The speakers highlighted the challenges faced by women-owned businesses during the pandemic and outlined strategies for recovery and growth. They emphasised the need for a digital economy that supports gender equality, discussing the benefits of closing the gender gap in eCommerce and the role of cross-sector partnerships in fostering an inclusive digital landscape for women entrepreneurs.Hosted with IFC during our Global Summit 2021.",2021-05-03 10:33:18,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS2021-Webinar-3-IFC-Women-and-E-commerce-in-Africa.pdf,✅,,,,,,,,uploaded,uploaded,,,
424335,GS2021 &#8211; Webinar 2,https://businessfightspoverty.org/gs2021-webinar-2,"Our webinar explored &#8220;The Business Case for Addressing Gender-Based Violence&#8221; and featured experts discussing the advantages of closing gender gaps and achieving better gender balance in the workforce, emphasising the creation of safe workplaces for women. The panelists explored topics including the global economic impacts of equal pay, how diversity can aid in addressing gender-based violence, and the critical importance of companies earning the trust of their female employees. Hosted with IFC during our Global Summit 2021.",2021-05-03 10:24:32,Insights,https://businessfightspoverty.org/wp-content/uploads/2025/04/GS2021-Webinar-2-IFC.pdf,✅,,,,,,,,uploaded,uploaded,,,
424331,GS2021 &#8211; Webinar 1,https://businessfightspoverty.org/gs2021-webinar-1,"Our webinar explored &#8220;Business Leadership for the SDGs&#8221; and discussed the transformation of corporate commitments into tangible actions and the evolution beyond traditional philanthropy. The panel highlighted examples of initiatives addressing immediate needs and promoting long-term change, emphasising the critical role of partnerships in enhancing the social impact of businesses. They also explored the necessity of reforming corporate culture to better align with these goals, addressing practical challenges in implementing ethical business practices. Hosted with Unilever during our Global Summit 2021.",2021-05-03 10:18:52,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/GS-2021-Webinar-1-Unilever.pdf,✅,,,,,,,,uploaded,uploaded,,,
415973,Gender 2021 &#8211; Day 3 Webinar 1,https://businessfightspoverty.org/gender-2021-day-3-webinar-1,"Our webinar explored &#8220;How can we empower women in agricultural value chains?&#8221; Panellists discussed ways companies can support women smallholder farmers in overcoming obstacles, the role of partnerships for effective action, and the significance of cross-sector collaborations in building a more inclusive agriculture future. Topics included challenges specific to women-led businesses and examples of initiatives empowering women farmers economically. Hosted during our Gender 2021 Summit.",2021-03-11 00:00:00,Insights,https://drive.google.com/file/d/15ygsqfWL4KgR28UGG_ZgHz-0eMA3VjWi/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415971,Gender 2021 &#8211; Day 2 Webinar 1,https://businessfightspoverty.org/gender-2021-day-2-webinar-1,"Our webinar explored &#8220;How can we tackle GBV in the workplace and supply chain?&#8221; Panellists highlighted the enormous costs of violence, actions companies can take against GBV, and the importance of cross-sector partnerships in preventing abuse and supporting survivors. Discussions included the ILO&#8217;s GBV convention and examples of successful partnerships addressing GBV. Hosted with Care International UK during our Gender 2021 Summit.",2021-03-10 00:00:00,Insights,https://drive.google.com/file/d/1lRMrdqWGxuQMj8ZibTWn0slz4IQGLtkm/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415969,Gender 2021 &#8211; Day 1 Webinar 1,https://businessfightspoverty.org/gender-2021-day-1-webinar-1,"Our webinar explored &#8220;How can we challenge ourselves to unleash the power of women&#8217;s enterprises?&#8221; Panellists discussed various challenges faced by women in establishing businesses, the benefits of addressing gender inequalities, and strategies for creating inclusive environments for female entrepreneurs. Hosted with UN Women during our Gender 2021 Summit.",2021-03-09 00:00:00,Insights,https://drive.google.com/file/d/1ElJYoPgwEDywyfWCxhG0OwILDz9ned8l/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415935,Where Now 2021 &#8211; Webinar 2,https://businessfightspoverty.org/where-now-2021-webinar-2,"Our webinar explored &#8220;Understanding the critical role of mindsets in driving a just and regenerative future&#8221; and examined how mindsets shape changes and support ambitious transformations. Topics included drivers of change, company initiatives for influencing mindsets, and solving global problems for a better future. Hosted with Forum for the Future during our Where Now 2021 Summit.",2021-01-01 00:00:00,Insights,https://drive.google.com/file/d/1kA6Fn-t9eDXOb5Jyna88Pc7YKaGF4fMi/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415933,Where Now 2021 &#8211; Webinar 1,https://businessfightspoverty.org/where-now-2021-webinar-1,"Our webinar explored &#8220;Understanding the Health Pathways out of the Pandemic&#8221; and discussed building vaccine literacy and strengthening health systems during the pandemic. Topics included partnerships, behaviour change, and equitable vaccine distribution. Hosted with Amref Health Africa and Business Partners to CONVINCE during our Where Now 2021 Summit.",2021-01-01 00:00:00,Insights,https://drive.google.com/file/d/1Xw8igJhLjbB3zLSDAtCMUrDVYj-K8-Sb/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
424314,Gender Summit 2020 &#8211; Webinar 2,https://businessfightspoverty.org/gender-summit-2020-webinar-2,"Our webinar focused on the business role in responding to the surge in gender-based violence during the COVID-19 pandemic. Panelists discussed actions companies can take, both directly within their core business operations and indirectly through policy and advocacy initiatives, to address increasing levels of gender-based violence, including in the workplace. The webinar provided insights into how investors and businesses can play a crucial role in tackling this issue and fostering a safer environment for all. Hosted with CDC Group and CARE International UK during our Gender Summit 2020. &nbsp;",2020-12-02 16:19:59,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/Gender-Summit-2020-Hosted-with-CDC-Group-and-CARE-International-UK.pdf,✅,,,,,,,,uploaded,uploaded,,,
424313,Gender Summit 2020 &#8211; Webinar 1,https://businessfightspoverty.org/gender-summit-2020-webinar-1,"Our webinar explored &#8220;Women&#8217;s Entrepreneurship Showcase,&#8221; providing a platform for women entrepreneurs to share their experiences and insights on supporting women’s economic empowerment. Through the lens of a UN Women initiative, participants gained fresh perspectives on the significance of promoting gender equality in business and learned strategies for making a compelling business case for increased gender equality. Hosted with the UN Foundation during our Gender Summit 2020.",2020-12-02 16:12:53,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/Gender-Summit-2020-Hosted-with-UN-Women.pdf,✅,,,,,,,,uploaded,uploaded,,,
415931,Health 2020 &#8211; Online Written Discussion,https://businessfightspoverty.org/health-2020-online-written-discussion,"Our online written discussion explored &#8220;How can self-care help health systems rebuild better during COVID-19?&#8221; The debate focused on the benefits and challenges of self-care, identifying barriers and strategies to overcome them, and the need to foster the self-care movement for improved health outcomes. Hosted with Bayer during our Health Summit 2020.",2020-10-15 00:00:00,Insights,https://drive.google.com/file/d/1uRV9iMrmqywATixGemsr3h05CwnUKBxj/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415929,Health 2020 &#8211; Webinar,https://businessfightspoverty.org/health-2020-webinar,"Our webinar explored &#8220;How can we ensure hand hygiene for all?&#8221; and celebrated Global Handwashing Day while discussing health challenges and strategies for encouraging healthier behaviour. We examined how businesses and brands can drive behavioural change, the importance of collaborative initiatives involving companies, governments, international organisations, and civil society, and the significance of considering people&#8217;s opinions and local communities for long-term sustainability of behavioural change projects. Hosted with Brands on a Mission during our Health Summit 2020.",2020-10-15 00:00:00,Insights,https://drive.google.com/file/d/1WuwMRyDxhNpWLWi7HIvI1V0fYo11v_g0/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415927,UNGA2020 &#8211; Day 5 Webinar 2,https://businessfightspoverty.org/unga2020-day-5-webinar-2,"Our webinar explored &#8220;System-Level Partnerships on Food Systems&#8221; and focused on the role of businesses in building system-level partnerships. We discussed the consequences of COVID-19 on food systems and the most vulnerable, the importance of strengthening collaborative initiatives for systemic change, and the need for companies to reform their business models to create more resilient and inclusive systems. Hosted with Nestlé during our Global Goals Summit 2020.",2020-09-25 00:00:00,Insights,https://drive.google.com/file/d/1yOAms2N8m0aNqMEr-Rp2t-dkA6LhcX19/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415925,UNGA2020 &#8211; Day 5 Webinar 1,https://businessfightspoverty.org/unga2020-day-5-webinar-1,"Our webinar explored &#8220;Business Donor Partnerships for System-Level Impact&#8221;, focusing on businesses building partnerships for system transformation. We discussed collaborative initiatives to improve social and environmental impacts, the need for scaling up for systemic change, and empowering small producers and local communities for a more inclusive economy. Hosted during the Global Goals Summit 2020.",2020-09-25 00:00:00,Insights,https://drive.google.com/file/d/18Sbfh7vj1Zgh3zzD43tZAcc0Tncj9UmE/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415923,UNGA2020 &#8211; Day 4 Webinar 2,https://businessfightspoverty.org/unga2020-day-4-webinar-2,"Our webinar explored &#8220;Nature and its Value to International Supply Chains,&#8221; discussing businesses&#8217; roles in preserving nature and appreciating its value in supply chains and communities. We examined nature conservation, economic sector viability, environmental and social interconnections, and the need for reevaluating nature protection benefits. Hosted with Standard Chartered during the Global Goals Summit 2020.",2020-09-24 00:00:00,Insights,https://drive.google.com/file/d/1i_r4XOOiT1evOF0VUxXgf7Hk9aupEPLv/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415921,UNGA2020 &#8211; Day 4 Webinar 1,https://businessfightspoverty.org/unga2020-day-4-webinar-1,"Our webinar explored &#8220;Tackling Poverty in Global Value Chains,&#8221; discussing the role of businesses in addressing poverty within their value chains and the importance of building resilient livelihoods. Panellists highlighted the need for cross-sector partnerships, shifts in business models, and recognising social challenges to rebuild better. Hosted with Mars Inc during our Global Goals Summit 2020.",2020-09-24 00:00:00,Insights,https://drive.google.com/file/d/1fI5SifMt6O44YSW1F8NMjhOqIiFcq2oT/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
